Regiao,Pais,Grupo,Site,BOF,Capacity,Lancas,Carros,Bico_id,Tipo,Vida,d1,d2,d3,d4,d5,d6,Convertedor,Carro,Operador,Data
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1233,47.00,47.00,47.00,47.00,0,48.233,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1234,47.00,47.00,47.00,47.00,0,48.234,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,1235,47.00,47.00,47.00,47.00,0,48.235,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-13,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1236,47.00,47.00,47.00,47.00,0,48.236,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1237,47.00,47.00,47.00,47.00,0,48.237,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1238,47.00,47.00,47.00,47.00,0,48.238,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1239,47.00,47.00,47.00,47.00,0,48.239,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1240,47.00,47.00,47.00,47.00,0,48.240,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1241,47.00,47.00,47.00,47.00,0,48.241,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1242,47.00,47.00,47.00,47.00,0,48.242,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,1243,47.00,47.00,47.00,47.00,0,48.243,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-14,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1244,47.00,47.00,47.00,47.00,0,48.244,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1245,47.00,47.00,47.00,47.00,0,48.245,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1246,47.00,47.00,47.00,47.00,0,48.246,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1247,47.00,47.00,47.00,47.00,0,48.247,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1248,47.00,47.00,47.00,47.00,0,48.248,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1249,47.00,47.00,47.00,47.00,0,48.249,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1250,47.00,47.00,47.00,47.00,0,48.250,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,1251,47.00,47.00,47.00,47.00,0,48.251,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-15,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1252,47.00,47.00,47.00,47.00,0,48.252,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1253,47.00,47.00,47.00,47.00,0,48.253,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1254,47.00,47.00,47.00,47.00,0,48.254,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1255,47.00,47.00,47.00,47.00,0,48.255,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1256,47.00,47.00,47.00,47.00,0,48.256,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1257,47.00,47.00,47.00,47.00,0,48.257,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1258,47.00,47.00,47.00,47.00,0,48.258,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,1259,47.00,47.00,47.00,47.00,0,48.259,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-16,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1260,47.00,47.00,47.00,47.00,0,48.260,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1261,47.00,47.00,47.00,47.00,0,48.261,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1262,47.00,47.00,47.00,47.00,0,48.262,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1263,47.00,47.00,47.00,47.00,0,48.263,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1264,47.00,47.00,47.00,47.00,0,48.264,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1265,47.00,47.00,47.00,47.00,0,48.265,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1266,47.00,47.00,47.00,47.00,0,48.266,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,1267,47.00,47.00,47.00,47.00,0,48.267,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-17,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1268,47.00,47.00,47.00,47.00,0,48.268,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1269,47.00,47.00,47.00,47.00,0,48.269,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1270,47.00,47.00,47.00,47.00,0,48.270,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1271,47.00,47.00,47.00,47.00,0,48.271,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1272,47.00,47.00,47.00,47.00,0,48.272,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1273,47.00,47.00,47.00,47.00,0,48.273,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1274,47.00,47.00,47.00,47.00,0,48.274,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,1275,47.00,47.00,47.00,47.00,0,48.275,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-18,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1276,47.00,47.00,47.00,47.00,0,48.276,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1277,47.00,47.00,47.00,47.00,0,48.277,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1278,47.00,47.00,47.00,47.00,0,48.278,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1279,47.00,47.00,47.00,47.00,0,48.279,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1280,47.00,47.00,47.00,47.00,0,48.280,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1281,47.00,47.00,47.00,47.00,0,48.281,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1282,47.00,47.00,47.00,47.00,0,48.282,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,1283,47.00,47.00,47.00,47.00,0,48.283,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-19,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1284,47.00,47.00,47.00,47.00,0,48.284,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1285,47.00,47.00,47.00,47.00,0,48.285,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1286,47.00,47.00,47.00,47.00,0,48.286,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1287,47.00,47.00,47.00,47.00,0,48.287,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1288,47.00,47.00,47.00,47.00,0,48.288,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1289,47.00,47.00,47.00,47.00,0,48.289,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1290,47.00,47.00,47.00,47.00,0,48.290,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,1291,47.00,47.00,47.00,47.00,0,48.291,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-20,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1292,47.00,47.00,47.00,47.00,0,48.292,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1293,47.00,47.00,47.00,47.00,0,48.293,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1294,47.00,47.00,47.00,47.00,0,48.294,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1295,47.00,47.00,47.00,47.00,0,48.295,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1296,47.00,47.00,47.00,47.00,0,48.296,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-6,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1297,47.00,47.00,47.00,47.00,0,48.297,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1298,47.00,47.00,47.00,47.00,0,48.298,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1299,47.00,47.00,47.00,47.00,0,48.299,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1300,47.00,47.00,47.00,47.00,0,48.300,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1301,47.00,47.00,47.00,47.00,0,48.301,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1302,47.00,47.00,47.00,47.00,0,48.302,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1303,47.00,47.00,47.00,47.00,0,48.303,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,1304,47.00,47.00,47.00,47.00,0,48.304,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1305,47.00,47.00,47.00,47.00,0,48.305,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1306,47.00,47.00,47.00,47.00,0,48.306,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1307,47.00,47.00,47.00,47.00,0,48.307,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1308,47.00,47.00,47.00,47.00,0,48.308,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1309,47.00,47.00,47.00,47.00,0,48.309,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1310,47.00,47.00,47.00,47.00,0,48.310,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1311,47.00,47.00,47.00,47.00,0,48.311,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,1312,47.00,47.00,47.00,47.00,0,48.312,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-4,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1313,47.00,47.00,47.00,47.00,0,48.313,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1314,47.00,47.00,47.00,47.00,0,48.314,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1315,47.00,47.00,47.00,47.00,0,48.315,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1316,47.00,47.00,47.00,47.00,0,48.316,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1317,47.00,47.00,47.00,47.00,0,48.317,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1318,47.00,47.00,47.00,47.00,0,48.318,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1319,47.00,47.00,47.00,47.00,0,48.319,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,1320,47.00,47.00,47.00,47.00,0,48.320,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-5,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1321,47.00,47.00,47.00,47.00,0,48.321,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1322,47.00,47.00,47.00,47.00,0,48.322,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1323,47.00,47.00,47.00,47.00,0,48.323,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1324,47.00,47.00,47.00,47.00,0,48.324,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1325,47.00,47.00,47.00,47.00,0,48.325,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1326,47.00,47.00,47.00,47.00,0,48.326,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1327,47.00,47.00,47.00,47.00,0,48.327,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,1328,47.00,47.00,47.00,47.00,0,48.328,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-6,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1329,47.00,47.00,47.00,47.00,0,48.329,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1330,47.00,47.00,47.00,47.00,0,48.330,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1331,47.00,47.00,47.00,47.00,0,48.331,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1332,47.00,47.00,47.00,47.00,0,48.332,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1333,47.00,47.00,47.00,47.00,0,48.333,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1334,47.00,47.00,47.00,47.00,0,48.334,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1335,47.00,47.00,47.00,47.00,0,48.335,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,1336,47.00,47.00,47.00,47.00,0,48.336,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-7,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1337,47.00,47.00,47.00,47.00,0,48.337,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1338,47.00,47.00,47.00,47.00,0,48.338,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1339,47.00,47.00,47.00,47.00,0,48.339,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1340,47.00,47.00,47.00,47.00,0,48.340,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1341,47.00,47.00,47.00,47.00,0,48.341,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1342,47.00,47.00,47.00,47.00,0,48.342,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1343,47.00,47.00,47.00,47.00,0,48.343,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,1344,47.00,47.00,47.00,47.00,0,48.344,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-8,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1345,47.00,47.00,47.00,47.00,0,48.345,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1346,47.00,47.00,47.00,47.00,0,48.346,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1347,47.00,47.00,47.00,47.00,0,48.347,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1348,47.00,47.00,47.00,47.00,0,48.348,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1349,47.00,47.00,47.00,47.00,0,48.349,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1350,47.00,47.00,47.00,47.00,0,48.350,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1351,47.00,47.00,47.00,47.00,0,48.351,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,1352,47.00,47.00,47.00,47.00,0,48.352,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-9,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1353,47.00,47.00,47.00,47.00,0,48.353,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1354,47.00,47.00,47.00,47.00,0,48.354,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1355,47.00,47.00,47.00,47.00,0,48.355,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1356,47.00,47.00,47.00,47.00,0,48.356,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1357,47.00,47.00,47.00,47.00,0,48.357,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1358,47.00,47.00,47.00,47.00,0,48.358,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,1359,47.00,47.00,47.00,47.00,0,48.359,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,1360,47.00,47.00,47.00,47.00,0,48.360,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-10,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1361,47.00,47.00,47.00,47.00,0,48.361,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,1362,47.00,47.00,47.00,47.00,0,48.362,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1363,47.00,47.00,47.00,47.00,0,48.363,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,1364,47.00,47.00,47.00,47.00,0,48.364,2,Leste,Caio,21-07-2022
